price;mileage;power;make_model;date;fuel;gear;offer_type;version;link
10900;25440;67.0;Honda CB 750 four;Jul-73;Gasoline;Manual;Used;K2 Seltenheit;/offers/honda-cb-750-four-k2-seltenheit-gasoline-green-438022c6-33bc-1c33-e053-0100007f1822
7500;34000;95.0;Triumph Tiger 800;Jul-15;Gasoline;Manual;Used;;/offers/triumph-tiger-800-gasoline-black-cfb9fdc6-a2a3-2f33-e053-0100007f0a73
17150;10450;200.0;Honda CBR 1000;Apr-17;Gasoline;Semi-automatic;Used;RR SP2 DA VETRINA FUTURO INVESTIMENTO;/offers/honda-cbr-1000-rr-sp2-da-vetrina-futuro-investimento-gasoline-red-ca34e622-671a-49c1-91b0-cbab43baea79
9800;26000;125.0;BMW R 1200 R;Mar-16;Gasoline;Semi-automatic;Used;;/offers/bmw-r-1200-r-gasoline-blue-83d4fcc5-d78e-227c-e053-0100007f545f
17000;50000;69.0;Ducati 900 MHR;Agu-83;Gasoline;;Used;;/offers/ducati-900-mhr-gasoline-red-124ad0c0-d033-3c17-e053-0100007f8f68
8500;46154;48.0;Harley-Davidson Softail;Jul-84;Gasoline;;Used;;/offers/harley-davidson-softail-gasoline-black-a855f9c0-becf-922e-e053-0100007f8946
12500;20800;197.0;Suzuki Hayabusa;Agu-13;Gasoline;Manual;Used;;/offers/suzuki-hayabusa-gasoline-black-aeb9e8c4-4f4f-a213-e053-0100007fff39
10799;0;;Yamaha;Jan-21;;;New;Tracer 7 GT;/offers/yamaha-others-tracer-7-gt-red-131991d8-7cb8-497f-93be-39c94693f892
15000;20000;82.0;Harley-Davidson;Jun-12;Gasoline;;Used;FLSTSE3 Softail CVO Convertible;/offers/harley-davidson-others-flstse3-softail-cvo-convertible-gasoline-bronze-a3a8e92a-380a-4780-a86b-9e4446d71a08
8450;16140;95.0;Honda CBR 650;Apr-19;Gasoline;;Used;R;/offers/honda-cbr-650-r-gasoline-black-b50df789-d663-497c-9460-44514e19f4eb
21100;1;;KTM 1290 Super Duke R;Des-21;Gasoline;;Pre-registered;;/offers/ktm-1290-super-duke-r-gasoline-black-e5e60552-ffdf-4919-964b-da360a7be3a6
12500;3000;83.0;Can Am Renegade;Mar-14;Gasoline;;Used;1000 XXC;/offers/can-am-renegade-1000-xxc-gasoline-yellow-6041e57f-cac6-482e-a9f6-a85a4ecf9339
8699;19000;;Triumph Speed Triple 1050;Jan-11;Gasoline;;Used;ABS;/offers/triumph-speed-triple-1050-abs-gasoline-white-b4b73bf5-f23f-4a70-9c5c-524f23dacae7
6200;3650;46.0;Adly Hurricane 500;Jul-17;Gasoline;;Used;;/offers/adly-hurricane-500-gasoline-orange-e7973abf-2dab-cb15-e053-0100007f6dbf
1999;15000;11.0;Honda CB 125;Apr-18;Gasoline;;Used;CB 125 F;/offers/honda-cb-125-cb-125-f-gasoline-black-8e8c8c04-bad3-4865-863f-5e89e22cf2a9
11899;0;;Yamaha Ténéré 700;Jan-20;;;New;;/offers/yamaha-tenere-700-white-fbdb26f7-c81c-4301-b00d-ca33731a80fa
6995;143774;;BMW R 1200 RT;Jan-09;Gasoline;;Used;;/offers/bmw-r-1200-rt-gasoline-silver-ef717ab1-67ae-4806-bd56-58aa8486c3d6
11950;9700;;KTM 790 Adventure;Jan-20;Gasoline;;Used;NIEUWSTAAT!! HISTORIE;/offers/ktm-790-adventure-nieuwstaat-historie-gasoline-white-dae3f7e2-28d5-454d-bd23-c454d23c0489
32989;1076;122.0;Harley-Davidson V-Rod;Mar-16;Gasoline;Manual;Used;NIGHT ROD SPECIAL VRSCDX UMBAU!;/offers/harley-davidson-v-rod-night-rod-special-vrscdx-umbau-gasoline-black-d2255989-41b4-44f3-b9b3-435cd9cb9c15
10850;23000;57.0;Harley-Davidson Street 750;Mar-15;Gasoline;Manual;Used;XG Umbau;/offers/harley-davidson-street-750-xg-umbau-gasoline-black-28a08a0f-7fb0-4773-9d15-7f283375db48
15490;5208;200.0;Kawasaki Z H2;Apr-20;Gasoline;Manual;Used;;/offers/kawasaki-z-h2-gasoline-black-0a48f1d5-1c5d-440f-8a7a-c203bf335ce4
10000;16111;125.0;Suzuki M 1800 R;Apr-10;Gasoline;Manual;Used;Suzuki M1800R;/offers/suzuki-m-1800-r-suzuki-m1800r-gasoline-black-224da1bb-a33b-683e-e053-0100007fb5c1
6290;400;8.0;Horwin CR6;Mei-20;Electric;Automatic;Demonstration;Automatik 92 km/h in Weiß;/offers/horwin-cr6-automatik-92-km-h-in-weiss-electric-white-4bf193f9-3d89-49d2-a629-d3954e78d413
10000;8200;200.0;Kawasaki Ninja ZX-10R;Nov-13;Gasoline;;Used;;/offers/kawasaki-ninja-zx-10r-gasoline-green-70ad69c3-8199-d621-e053-0100007f320b
9798;0;;Honda CB 650;Jan-21;;;New;R;/offers/honda-cb-650-r-black-d298c26c-23e0-4afa-95ac-0b64e6acce82
16490;32096;72.0;Harley-Davidson Fat Boy;Jul-97;Gasoline;Manual;Used;(FLSTF);/offers/harley-davidson-fat-boy-flstf-gasoline-white-5f508ad8-36df-4593-ab01-dc82a61f6fa0
18990;14281;87.0;Harley-Davidson Electra Glide;Jul-16;Gasoline;Manual;Used;FLHTP POLICE 103CI;/offers/harley-davidson-electra-glide-flhtp-police-103ci-gasoline-black-b5542c6a-da9e-4467-9023-e1df5bd85445
11000;5150;86.0;Ducati Scrambler;Apr-19;Gasoline;;Used;1100 Sport;/offers/ducati-scrambler-1100-sport-gasoline-black-8458a5af-c767-cc6d-e053-0100007f4db8
7200;500;7.0;Simson;Jan-70;Gasoline;Manual;Used;;/offers/simson-others-gasoline-blue-674fcac3-7dcb-da0f-e053-0100007fdab6
11000;46000;125.0;BMW R 1200 GS;Apr-13;Gasoline;;Used;;/offers/bmw-r-1200-gs-gasoline-red-48ec3ec1-e0e7-db2f-e053-0100007fa1c1
10700;16150;152.0;Ducati Multistrada 1200;Mei-15;Gasoline;;Used;;/offers/ducati-multistrada-1200-gasoline-red-5afe51bf-c8d4-020b-e053-0100007fd1b0
10490;18823;;KTM;Mei-18;Gasoline;;Used;;/offers/ktm-gasoline-black-a0b1069c-0546-4682-b61e-5d5a8907f081
7000;8500;90.0;BMW F 800 R;Mei-18;Gasoline;;Used;abs;/offers/bmw-f-800-r-abs-gasoline-white-f9d4d41d-a354-4cf7-b9dc-49ff61bb429b
12500;33330;150.0;Ducati Multistrada 1200;Mar-16;Gasoline;Manual;Used;S touring;/offers/ducati-multistrada-1200-s-touring-gasoline-red-e7c1da95-cc06-4143-bffb-e3e26f832c91
7999;10000;;Yamaha Tracer 700;Jan-16;Gasoline;;Used;ABS;/offers/yamaha-tracer-700-abs-gasoline-black-d7989444-dd76-4378-96b4-378e7662e050
12780;19807;125.0;BMW R 1200 GS;Feb-15;Gasoline;Manual;Used;Komfort-Paket, RDC, ASC;/offers/bmw-r-1200-gs-komfort-paket-rdc-asc-gasoline-silver-0a4fe27e-6f56-472a-b0c1-40d1461c11d2
7000;42000;95.0;Triumph Tiger 800;Jul-12;Gasoline;;Used;XC ABS;/offers/triumph-tiger-800-xc-abs-gasoline-white-52d4f874-7cf8-457a-aeed-619b7d36f61a
800;62160;1.0;MBK Booster;Jan-14;Gasoline;;Used;;/offers/mbk-booster-gasoline-black-100002c7-ea9d-a450-e053-0100007f9217
7990;849;;Honda NC 750;Agu-20;Gasoline;;Used;X;/offers/honda-nc-750-x-gasoline-black-d2e7d87c-d738-4a4f-95de-72c0474a2f9f
12000;58500;125.0;BMW R 1200 RT;Apr-14;Gasoline;Manual;Used;2014;/offers/bmw-r-1200-rt-2014-gasoline-grey-7c6047a0-5535-de2b-e053-e250040a57ee
10490;13485;165.0;BMW S 1000 XR;Feb-17;Gasoline;Manual;Used;;/offers/bmw-s-1000-xr-gasoline-blue-2dc9f2c6-aa9f-c119-e053-0100007f2c32
13000;50000;30.0;Harley-Davidson Electra Glide;Apr-72;Gasoline;;Used;;/offers/harley-davidson-electra-glide-gasoline-blue-d321adc2-6759-fe69-e053-0100007fa678
16199;0;;Kawasaki Ninja 1000SX;Jan-21;;;New;;/offers/kawasaki-ninja-1000sx-green-95bcf82d-de19-46b3-8caf-115b041ab525
7000;800;11.0;Beta RR 300;Jun-15;Two Stroke Gasoline;;Used;motard;/offers/beta-rr-300-motard-two-stroke-gasoline-red-f5ae8f81-cf49-43c6-86ad-6432812066c4
6500;95000;44.0;Yamaha TMAX 500;Mar-11;Gasoline;;Used;White Max limited edition;/offers/yamaha-tmax-500-white-max-limited-edition-gasoline-white-2a448beb-4764-4f15-9765-62e9a13b12ba
15600;33300;125.0;BMW R 1200 GS Adventure;Jan-16;Gasoline;;Used;;/offers/bmw-r-1200-gs-adventure-gasoline-white-fcd46ebd-8383-8c29-e053-0100007f3cf5
9000;24000;95.0;Triumph Tiger 800;Jul-17;Gasoline;;Used;xca;/offers/triumph-tiger-800-xca-gasoline-green-ef99eabb-c4e0-1d13-e053-0100007fa0a5
1200;31000;82.0;Honda SH 150;Jul-13;Gasoline;;Used;;/offers/honda-sh-150-gasoline-black-f24c02c4-5a5b-1910-e053-0100007fd0ad
6900;16657;75.0;Yamaha MT-07;Jul-18;Gasoline;;Used;ABS;/offers/yamaha-mt-07-abs-gasoline-blue-9f429372-c6cb-4cd4-868e-02673a798c47
15100;0;80.0;Triumph Bonneville T120;Jan-21;;;New;;/offers/triumph-bonneville-t120-black-d5de0747-005a-4268-8f00-0419c452c8ff
6990;2416;41.0;SYM Maxsym TL;Mei-20;Gasoline;Automatic;Used;500;/offers/sym-maxsym-tl-500-gasoline-black-f79a32d3-450e-4bc1-bf26-d2c315e172f6
13700;14500;160.0;Ducati Monster 1200;Jan-18;Gasoline;;Used;R;/offers/ducati-monster-1200-r-gasoline-black-528ddaf5-48f4-470b-8e1a-3193513dc925
24500;8000;150.0;Big Dog Ridgeback;Mei-05;Gasoline;;Used;;/offers/big-dog-ridgeback-gasoline-white-3ac172bf-21f5-c00e-e053-0100007f493e
12700;32000;76.0;Harley-Davidson Dyna Street Bob;Apr-09;Gasoline;;Used;;/offers/harley-davidson-dyna-street-bob-gasoline-black-aecab2b1-4368-9e49-e053-0100007faf72
52000;3800;109.0;Harley-Davidson Custom Bike;Jun-08;Gasoline;Manual;Used;Highneck Chopper Einmalig;/offers/harley-davidson-custom-bike-highneck-chopper-einmalig-gasoline-black-3b3159fe-dc85-4b3b-a203-39d8a22e1958
11990;1150;;BMW F 800 GS;Jan-19;Gasoline;;Used;;/offers/bmw-f-800-gs-gasoline-white-6d17dff0-81ec-4a65-bcd2-3fabae3192fa
7000;19000;125.0;Ducati 848;Mar-10;Gasoline;;Used;;/offers/ducati-848-gasoline-red-828c1cc4-6e14-9b22-e053-0100007f78b2
25000;1500;37.0;Trike;Jun-02;Gasoline;Manual;Used;;/offers/trike-others-gasoline-green-6f6e86c6-2410-030d-e053-0100007f215c
6990;21000;;Honda Integra;Mar-17;Gasoline;;Used;750;/offers/honda-integra-750-gasoline-silver-c2176478-a087-4cb0-a7a2-a7e3a2fcfda2
11885;288;116.0;Yamaha Niken;Okt-20;Gasoline;Manual;Demonstration;GT EURO4 202 Tempomat Seitenkoffer;/offers/yamaha-niken-gt-euro4-202-tempomat-seitenkoffer-gasoline-grey-e50b38c7-bf2c-4908-aced-8c412cd202a5
11790;14809;173.0;KTM 1290 Super Duke R;Mei-16;Gasoline;Manual;Used;SDR, Arrow Sport-Abgasanlage, Groß. Service NEU;/offers/ktm-1290-super-duke-r-sdr-arrow-sport-abgasanlage-gross-service-neu-gasoline-black-ff96ecde-c82c-4ae9-b54c-86eb37e47b3f
11999;45861;160.0;KTM 1290 Super Adventure;Jan-15;Gasoline;;Used;;/offers/ktm-1290-super-adventure-gasoline-white-f01b9707-da3e-46cf-8090-efde40028d9b
15999;1496;200.0;Kawasaki Z H2;Apr-20;Others;;Used;Performance;/offers/kawasaki-z-h2-performance-others-green-2cfa0697-e325-42a0-bc60-0e42e1c9656d
7450;10554;41.0;Gilera;Jul-15;Gasoline;;Used;FUOCO 500 LT AKRAPOVIC;/offers/gilera-others-fuoco-500-lt-akrapovic-gasoline-grey-79e0e6c6-6c4b-4527-b931-3dc2b79495a8
25990;3900;;Honda;Jan-19;;Manual;Used;GL 1800 BAGGER;/offers/honda-others-gl-1800-bagger-grey-17ff224a-4a7c-46f4-aafd-9fbaa3fee67f
19000;10000;200.0;Yamaha YZF-R1;Mei-20;Gasoline;;Used;;/offers/yamaha-yzf-r1-gasoline-blue-942d14c6-afb4-704d-e053-0100007f517b
13500;5678;151.0;Yamaha XT 1200;Mar-18;Gasoline;Manual;Used;;/offers/yamaha-xt-1200-gasoline-blue-1dd948c6-6b20-0f0c-e053-0100007f74c4
9590;5900;95.0;KTM 790 Adventure;Apr-19;Gasoline;Manual;Demonstration;ABS;/offers/ktm-790-adventure-abs-gasoline-orange-3cf9509e-ffbb-4154-a99a-d1eea7028490
26950;19500;125.0;Harley-Davidson V-Rod;Jul-08;Gasoline;Manual;Used;VRSCDX V-Rod/ Night-Rod Umbau;/offers/harley-davidson-v-rod-vrscdx-v-rod-night-rod-umbau-gasoline-black-1acb9d09-43e8-442b-bd4c-b693473d2c02
6200;24810;111.0;Ducati Monster 821;Apr-16;Gasoline;;Used;;/offers/ducati-monster-821-gasoline-red-b7e352eb-a5fb-4e76-829c-9d81fc90d763
10500;2800;102.0;Kawasaki Z 1000;Apr-16;Gasoline;;Used;;/offers/kawasaki-z-1000-gasoline-green-da227fc3-a976-9f34-e053-0100007ffb56
8358;0;;Honda CBR 500 R;Jan-21;;;New;;/offers/honda-cbr-500-r-black-9b4b4fef-9d12-4840-a721-382211a64321
14399;300;;Yamaha Niken;Sep-20;Gasoline;;Used;850 GT;/offers/yamaha-niken-850-gt-gasoline-grey-9e6badb8-4853-447f-86e8-4743bd773edf
8700;5500;143.0;Honda CB 1000;Mar-18;Gasoline;;Used;;/offers/honda-cb-1000-gasoline-red-3f9262c0-e8a4-ea3c-e053-0100007faf7f
7195;35384;;BMW F 800 GT;Jan-13;Gasoline;;Used;;/offers/bmw-f-800-gt-gasoline-orange-4d2d086c-29ee-4c4a-9468-a8b357e3d11d
9000;43000;110.0;BMW R 1200 GS;Des-10;Gasoline;;Used;;/offers/bmw-r-1200-gs-gasoline-grey-719cebbe-0c92-f036-e053-0100007f8c0b
21058;162;;Honda CRF 1100;Jan-20;;;New;ADVENTURE SPORTS;/offers/honda-crf-1100-adventure-sports-black-bc8c06b4-8ba9-4370-afc0-6d9c4bfcba12
10800;12905;11360.0;Suzuki V-Strom 1000;Apr-19;Gasoline;;Used;;/offers/suzuki-v-strom-1000-gasoline-black-a4adaf86-4ff3-412b-9bca-fc69c5aa7f2a
8000;14000;67.0;Harley-Davidson 1200 Custom;Mar-04;Gasoline;;Used;;/offers/harley-davidson-1200-custom-gasoline-black-ffed3cc4-1957-de0b-e053-0100007f4316
6999;35000;135.0;Honda CBF 1000;Mei-12;Gasoline;Manual;Used;;/offers/honda-cbf-1000-gasoline-white-0a79a3f7-4d27-4a58-b09b-d738f76b21a2
9950;12415;53.0;Harley-Davidson Sportster;Feb-17;Gasoline;;Used;XL 883R met 1200cc kit!;/offers/harley-davidson-sportster-xl-883r-met-1200cc-kit-gasoline-black-36bec13c-663b-4c28-b569-f08ebe52b3aa
8700;2125;65.0;Triumph Street Scrambler;Des-19;Gasoline;;Used;premium;/offers/triumph-street-scrambler-premium-gasoline-red-f665f936-7a18-4857-bd34-a6c92b8637cb
12000;16945;152.0;Ducati Multistrada 1200;Sep-15;Gasoline;Manual;Used;;/offers/ducati-multistrada-1200-gasoline-red-71fecfb9-a6f2-a06f-e053-0100007f9ea2
25790;0;;Ducati;Jan-21;;;New;MULTISTRADA V4S;/offers/ducati-others-multistrada-v4s-grey-bae7451f-183e-42e5-a295-06aa81901adb
12690;100;;Ducati Monster 821;Jun-20;Gasoline;Manual;Used;;/offers/ducati-monster-821-gasoline-red-aa56182a-4da4-4d25-8966-60cdf752332d
13300;0;;KTM;Jan-21;;;New;690 ENDURO;/offers/ktm-others-690-enduro-93c20192-200d-4cc4-beac-8a6d35477adf
9990;13255;91.0;Harley-Davidson XR 1200;Mar-11;Gasoline;Manual;Used;;/offers/harley-davidson-xr-1200-gasoline-black-4a301650-0679-48d1-bc4e-423d945607ba
6695;21567;87.0;Honda CB 650;Jan-14;Gasoline;;Used;F ABS;/offers/honda-cb-650-f-abs-gasoline-5b19fa84-2177-4e2a-8c76-ee3c35a98ce4
12900;59790;125.0;BMW R 1200 GS;Agu-15;Gasoline;Manual;Used;COMFORT TOURING DYNAMIC;/offers/bmw-r-1200-gs-comfort-touring-dynamic-gasoline-white-7f12d488-8684-417d-8808-da4c5de47878
7990;36950;86.0;BMW F 800 GS;Mei-13;;Manual;Used;;/offers/bmw-f-800-gs-white-21020843-95f9-45d7-912a-331628645b91
8849;0;;Kawasaki Versys 650;Jan-21;;;New;;/offers/kawasaki-versys-650-grey-367ab47e-855c-426d-bb7a-f23467f85bd4
10685;60;46.0;Yamaha TMAX SX;Okt-20;Gasoline;Automatic;Demonstration;X 530 TMAX;/offers/yamaha-tmax-sx-x-530-tmax-gasoline-blue-0301ec86-ca76-4ac8-9b99-64d0fd3ad0ed
6250;14329;54.0;Honda NC 750;Apr-17;Gasoline;Manual;Used;750XA;/offers/honda-nc-750-750xa-gasoline-red-ebe1a519-d6a3-463c-84fc-caddd7e6be3f
6990;30840;;Triumph Street Triple R;Feb-17;Gasoline;;Used;;/offers/triumph-street-triple-r-gasoline-grey-a77438c9-bdec-4000-b5b5-f19d04981991
7799;18274;;Honda NC 750;Jan-17;;;Used;D INTEGRA;/offers/honda-nc-750-d-integra-black-951df2d2-f3cc-4ced-baca-cea0d0e9b895
480;13950;367.0;Benelli Pepe;Mar-10;Gasoline;;Used;;/offers/benelli-pepe-gasoline-black-bf3d8dc0-a65d-6e20-e053-0100007f03b0
18900;31000;1.0;Harley-Davidson Electra Glide;Des-09;Gasoline;;Used;;/offers/harley-davidson-electra-glide-gasoline-red-007a34c6-15be-1579-e053-0100007fd215
8200;86984;;BMW R 1200 GS;Jun-10;Gasoline;;Used;;/offers/bmw-r-1200-gs-gasoline-black-fd1b0e87-9b11-4079-9d4c-0e7482291643
1100;4200;3.0;Aprilia Scarabeo;Agu-13;Gasoline;;Used;;/offers/aprilia-scarabeo-gasoline-beige-0e239125-a3f3-483e-9245-2dae16934118
7000;26500;60.0;BMW C 650;Feb-16;Gasoline;Automatic;Used;C 650 Sport;/offers/bmw-c-650-c-650-sport-gasoline-black-1adccde1-08b0-4094-86af-a764efe5ad80
11790;4758;;Yamaha TMAX 530;Mar-18;Gasoline;;Used;DX;/offers/yamaha-tmax-530-dx-gasoline-black-9fffe80b-f315-46c0-b7ba-46bd37287dc7
1300;35000;18.0;Suzuki Burgman 200;Feb-10;Gasoline;;Used;;/offers/suzuki-burgman-200-gasoline-white-6c9773ba-0e40-1f71-e053-0100007f499c
4990;25837;;Honda CBF 600;Jun-12;Gasoline;Manual;Used;Top Zustand;/offers/honda-cbf-600-top-zustand-gasoline-red-72490666-f9c2-4ce7-a89f-165a9ee90e8f
6999;22360;;Suzuki GSX-S 750;Apr-17;Gasoline;;Used;;/offers/suzuki-gsx-s-750-gasoline-black-585308f1-81e5-45df-8c58-4d39033da6a0
8000;20069;95.0;Ducati Monster 1100;Apr-13;Gasoline;Manual;Used;;/offers/ducati-monster-1100-gasoline-red-29f4bec4-c8be-2256-e053-0100007fb0ae
10300;2550;73.0;Ducati Scrambler;Jul-19;Gasoline;Manual;Used;DESERT SLED DEMO;/offers/ducati-scrambler-desert-sled-demo-gasoline-white-7a600f3d-1cd1-4b39-ba2d-532e290dbddf
7995;20;75.0;Husqvarna Vitpilen;Jul-20;Gasoline;Manual;Used;;/offers/husqvarna-vitpilen-gasoline-silver-890039b0-3c9e-4204-9986-8fbbe50d3e86
7000;6174;73.0;Ducati Monster 797;Mar-18;Gasoline;;Used;Plus;/offers/ducati-monster-797-plus-gasoline-red-4982fba6-b367-4661-ba3b-13aec76ad46f
12000;3800;120.0;Yamaha Tracer 900;Jun-20;Gasoline;Manual;Used;;/offers/yamaha-tracer-900-gasoline-blue-1d3045c5-3502-1251-e053-0100007f6a1a
7250;19770;175.0;BMW K 1300 S;Okt-10;Gasoline;Manual;Used;;/offers/bmw-k-1300-s-gasoline-green-45c370c2-a0c7-4b14-e053-0100007f5c66
10750;21000;125.0;BMW R 1200 GS LC;Apr-14;Gasoline;;Used;;/offers/bmw-r-1200-gs-lc-gasoline-black-9ee390bc-194b-4f66-e053-0100007fd5b8
10500;49852;139.0;Honda VTR 1000;Jul-03;Gasoline;Manual;Used;;/offers/honda-vtr-1000-gasoline-white-10f9b3c3-533b-7a19-e053-0100007f217a
8500;1000;24.0;Ducati Scrambler;Sep-71;Gasoline;Manual;Used;;/offers/ducati-scrambler-gasoline-orange-8f60c4c0-1dc5-cd1c-e053-0100007ffac0
7950;43500;101.0;Ducati Monster 1200;Apr-14;Gasoline;Manual;Used;1 eigenaar / Handverwarming / Volledige historiek;/offers/ducati-monster-1200-1-eigenaar-handverwarming-volledige-historiek-gasoline-red-b2b91474-e6b4-463c-9877-d50d2fe254da
7200;46500;64.0;Suzuki VS 1400;Mar-91;Gasoline;Manual;Used;;/offers/suzuki-vs-1400-gasoline-blue-839efdbe-2a44-0314-e053-0100007f4173
7000;5632;46.0;Yamaha YFM 700;Mei-13;Gasoline;;Used;;/offers/yamaha-yfm-700-gasoline-blue-ddc517c4-cacb-de68-e053-0100007fa31e
100;68000;19.0;Honda Forza 250;Okt-06;Gasoline;;Used;;/offers/honda-forza-250-gasoline-black-b5dd4aba-ce81-6276-e053-0100007f23bc
9000;77000;73.0;BMW R 1200 GS;Mar-13;Gasoline;;Used;;/offers/bmw-r-1200-gs-gasoline-grey-722fc0c2-0dd0-2d20-e053-0100007f22ec
2500;8765;3.0;Aprilia SX 50;Jan-19;Gasoline;;Used;;/offers/aprilia-sx-50-gasoline-red-009c2aca-0ed1-4a91-bc96-685a279845ac
8499;15700;;Honda;Jun-17;Gasoline;;Used;;/offers/honda-gasoline-9b92a207-61fa-4e18-92d6-115f67c0fc5b
10750;10037;95.0;Ducati 1000 Sport;Apr-06;Gasoline;;Used;monoposto;/offers/ducati-1000-sport-monoposto-gasoline-grey-11ea9be4-d8cf-4486-8c18-6e89f8c08bfb
6000;23500;60.0;BMW R 100/7;Okt-76;Gasoline;Manual;Used;;/offers/bmw-r-100-7-gasoline-black-e3a5cbc0-0e26-d75e-e053-0100007f2caf
11900;4000;116.0;Yamaha Niken;Sep-20;Gasoline;;Used;;/offers/yamaha-niken-gasoline-blue-2514038c-f297-468f-8c99-a2ee16ebf4c7
10990;3573;;BMW C 650 GT;Jun-18;Gasoline;;Used;;/offers/bmw-c-650-gt-gasoline-brown-401d077f-dadb-4908-980b-add6213f0b34
11199;0;;Moto Guzzi V 7;Jan-21;;;New;Stone 850;/offers/moto-guzzi-v-7-stone-850-black-58c2dde9-267f-42f8-a463-07ba5ac15943
15000;24000;46.0;Harley-Davidson Fat Boy;Jun-10;Gasoline;;Used;;/offers/harley-davidson-fat-boy-gasoline-black-c97bb7c4-943d-f107-e053-0100007fd292
22000;15238;98.0;Harley-Davidson Street Glide;Jan-11;Gasoline;;Used;CVO;/offers/harley-davidson-street-glide-cvo-gasoline-blue-301e238a-78b1-4602-81e7-5f616740714f
7500;13000;188.0;Kawasaki Ninja ZX-10R;Apr-09;Gasoline;;Used;;/offers/kawasaki-ninja-zx-10r-gasoline-green-b20ff40e-5225-474e-9d01-eeb070823ab0
2400;40000;39.0;Piaggio Beverly 350;Okt-13;Gasoline;;Used;ST;/offers/piaggio-beverly-350-st-gasoline-red-cedbe4bc-2e8e-fa71-e053-0100007f4450
2200;100;11.0;Kymco Like 125;Mar-21;Gasoline;;Used;;/offers/kymco-like-125-gasoline-black-666cb4c3-2c52-e844-e053-0100007f981c
1999;16500;1.0;Honda SH 150;Okt-16;Gasoline;Automatic;Used;;/offers/honda-sh-150-gasoline-grey-00d59dc3-4f2c-cd36-e053-0100007f7dca
15299;0;;Yamaha;Jan-21;;;New;Tracer 9 GT ABS;/offers/yamaha-others-tracer-9-gt-abs-black-89f6584a-599b-4629-930c-bf6aafb3c410
6900;4252;73.0;Ducati Scrambler;Apr-16;Gasoline;;Used;full;/offers/ducati-scrambler-full-gasoline-yellow-89805328-280f-4223-8702-c5d45298b350
1700;4472;14.0;Daelim S3;Mar-17;Gasoline;Automatic;Used;sv 125;/offers/daelim-s3-sv-125-gasoline-grey-90c11a2a-5013-4e80-854a-81e152130622
14290;5000;;Indian FTR 1200;Jun-20;Gasoline;;Used;S REPLICA;/offers/indian-ftr-1200-s-replica-gasoline-red-4feb143f-00cf-47cb-ad2b-7638508e1fc1
12500;8500;102.0;Honda CRF 1100;Mei-20;Gasoline;Manual;Used;;/offers/honda-crf-1100-gasoline-black-b6d039c7-06cf-3c34-e053-0100007f1c04
10950;16946;77.0;BMW F 750 GS;Jun-18;Gasoline;;Used;;/offers/bmw-f-750-gs-gasoline-yellow-bc1009c1-fe54-582a-e053-0100007f912b
10989;19830;160.0;BMW K 1300 GT;Okt-10;Gasoline;Manual;Used;EXCLUSIVE EDITION;/offers/bmw-k-1300-gt-exclusive-edition-gasoline-grey-5a87eb9d-9883-450b-96fd-56ecae652a41
1700;5531;68.0;SYM Fiddle 50;Agu-18;Gasoline;;Used;;/offers/sym-fiddle-50-gasoline-red-ced1ccc0-8717-354c-e053-0100007fbd0b
1900;50000;39.0;Aprilia Scarabeo;Apr-11;Gasoline;;Used;;/offers/aprilia-scarabeo-gasoline-blue-7dd326be-bc3e-1c69-e053-0100007f7c60
14455;40543;125.0;BMW R 1200 GS;Mar-18;Gasoline;Manual;Used;1. Hand, 3x Paket;/offers/bmw-r-1200-gs-1-hand-3x-paket-gasoline-black-561cddf8-6abe-4784-9972-de0e2a4d6b42
28000;1000;94.0;Harley-Davidson CVO Breakout;Agu-20;Gasoline;Manual;Used;;/offers/harley-davidson-cvo-breakout-gasoline-red-57a00dc2-3e81-6e19-e053-0100007f9eae
9950;3764;;Kawasaki Z 900;Sep-20;Gasoline;;Used;RS CAFE;/offers/kawasaki-z-900-rs-cafe-gasoline-grey-68dd4836-ee70-4b70-b867-f8f1fbf345cf
11798;1;;Honda;Jan-21;;;New;CMX 1100 REBEL demo;/offers/honda-others-cmx-1100-rebel-demo-black-2344b4d7-82ee-4d7d-abab-e0afffa29f5d
8500;4000;64.0;Kawasaki VN 900;Mei-07;Gasoline;;Used;;/offers/kawasaki-vn-900-gasoline-black-e7d60bc1-f0aa-873c-e053-0100007f75d4
590;4000;11.0;PGO X-Rider 150;Jul-04;;Automatic;Used;;/offers/pgo-x-rider-150-blue-464d3eda-a9d8-45a6-831c-4698d6f37d4d
9500;37000;69.0;Harley-Davidson Dyna Street Bob;Mei-05;Gasoline;;Used;;/offers/harley-davidson-dyna-street-bob-gasoline-black-e0f667c0-d55e-5d58-e053-0100007f1d74
10200;2230;56.0;Honda X-ADV;Mei-20;Gasoline;Semi-automatic;Used;;/offers/honda-x-adv-gasoline-grey-dce961c3-02fc-a831-e053-0100007fc70e
6900;65000;160.0;Yamaha MT-10;Sep-16;Gasoline;;Used;;/offers/yamaha-mt-10-gasoline-black-042752f6-7af5-421f-9e3f-6e94599eed59
7700;550;34.0;BMW C 400 X;Mar-21;Gasoline;;Used;;/offers/bmw-c-400-x-gasoline-blue-6797a6c4-6b7d-f33e-e053-0100007f67b6
11645;1;65.0;Moto Guzzi V 9;Des-21;Gasoline;;Pre-registered;Roamer ABS;/offers/moto-guzzi-v-9-roamer-abs-gasoline-grey-cc7a4ca8-2908-40a9-9ee4-8469a197c0a6
